"tag class name","discipline document type short code","document type name","requirement standard source code","created date","modified date","terminated date","change request number","status"
"steam turbine","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-07-26T10:28:27.905Z","2019-07-26T10:28:27.905Z","CR0028","TERMINATED"
"strain gauge","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0014","TERMINATED"
"strainer","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"strainer","VA1453","regulatory compliance certificate","ARC","2019-04-23T15:26:38.996Z","2020-11-27T15:13:34.860Z",,"CR0032","STANDARD"
"stripper","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"stroke length adjuster","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"sump","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"switchboard","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"swivel joint","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tank","AA7417","lessons learned report","ARC","2019-04-23T15:26:38.996Z","2020-11-27T15:10:36.190Z",,"CR0032","STANDARD"
"tank","BA6065","welding procedure specification","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tank","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tank","MS4018","general arrangement diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tank","MX8611","pressure test report","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tank","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tank","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tank","VA1453","regulatory compliance certificate","ARC","2019-04-23T15:26:38.996Z","2020-11-27T15:13:38.473Z",,"CR0032","STANDARD"
"tape drive","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"telephone","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature detector","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature detector","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature gauge","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature regulator","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"temperature switch","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature switch","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature transmitter","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature transmitter","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"temperature transmitter","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"thermal conductivity analyser","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermal flow element","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermal flow element","IN2305","assembly diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermal flow element","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermal flow element","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermal flow element","VA1453","regulatory compliance certificate","ARC","2019-04-23T15:26:38.996Z","2020-11-27T15:05:16.416Z","2020-11-27T15:05:16.416Z","CR0002","TERMINATED"
"thermal flow transmitter","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermal flow transmitter","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermal flow transmitter","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"thermocouple","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-07-26T10:26:53.013Z","2019-07-26T10:26:53.013Z","CR0028","TERMINATED"
"thermocouple","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-07-26T10:27:13.620Z","2019-07-26T10:27:13.620Z","CR0028","TERMINATED"
"thermocouple","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-07-26T10:27:22.376Z","2019-07-26T10:27:22.376Z","CR0028","TERMINATED"
"thermostatic switch","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"thermostatic switch","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"thyristor","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"timer","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"torque converter","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"trailer","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"transformer","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-07-01T19:41:01.009Z",,"V1.2","STANDARD"
"transformer","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2021-10-08T14:38:14.032Z","2021-10-08T14:38:14.032Z","CR0012","TERMINATED"
"transponder","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"trip amplifier","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"trolley","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"truck","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"tubing hanger","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"turbine flow meter","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"turbine flow meter","IN2305","assembly diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"turbine flow meter","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"turbine flow meter","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"turbine flow meter","VA1453","regulatory compliance certificate","ARC","2019-04-23T15:26:38.996Z","2020-11-27T15:05:21.045Z","2020-11-27T15:05:21.045Z","CR0002","TERMINATED"
"turbine flow transmitter","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"turbine flow transmitter","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"turbine flow transmitter","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"turbo expander","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"ultrasonic flow transmitter","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"ultrasonic level element","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"ultrasonic level transmitter","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"ultrasonic level transmitter","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"ultrasonic level transmitter","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"umbilical","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"valve (non DCS connected)","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"valve extension stem","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"vane compressor","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0009","TERMINATED"
"vane pump","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0009","TERMINATED"
"vapour pressure analyser","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"venturi tube","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"vessel","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"vibrating level switch","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0014","TERMINATED"
"vibration element","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"CR0005","STANDARD"
"vibration switch","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"vibration transmitter","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"vibration transmitter","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"video converter","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"video monitor","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"video recorder","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"viscosity analyser","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"voltage to current converter","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"voltage transformer","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"voltage transmitter","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"vortex flow transmitter","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z","CR0002","TERMINATED"
"waste compactor","BA6008","commissioning procedure","ARC","2019-04-23T15:26:38.996Z","2019-07-26T10:23:03.737Z","2019-07-26T10:23:03.737Z","CR0027","TERMINATED"
"waste compactor","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"waste compactor","MS4018","general arrangement diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"waste compactor","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"waste compactor","NA4810","maintenance manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"waste compactor","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"waste compactor","VA1453","regulatory compliance certificate","ARC","2019-04-23T15:26:38.996Z","2020-11-27T15:13:41.955Z",,"CR0032","STANDARD"
"water cooler","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","BA6008","commissioning procedure","ARC","2019-04-23T15:26:38.996Z","2019-07-26T10:23:10.282Z","2019-07-26T10:23:10.282Z","CR0027","TERMINATED"
"water desalination system","BA6065","welding procedure specification","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","MS4018","general arrangement diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","MX8611","pressure test report","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","NA4810","maintenance manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"water desalination system","VA1453","regulatory compliance certificate","ARC","2019-04-23T15:26:38.996Z","2020-11-27T15:13:46.415Z",,"CR0032","STANDARD"
"water maker","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"weight transmitter","EA8880","wiring diagram","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"weight transmitter","NA4354","spare part list","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"weight transmitter","OA4811","operating manual","ARC","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"welding set","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"well","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"wellhead","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"winch","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"wind sensor","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"wire hoist","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"wire line unit","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"wire sling","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"wireless access point","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
"yoke","NA4354","spare part list","CFIHOS","2019-04-23T15:26:38.996Z","2019-04-23T15:26:38.996Z",,"V1.2","STANDARD"
