"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-68000390","S719-IR-57","required for CAS level A only.","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000391","S719-IR-59","preliminary dimensions and layouts required","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000392","S719-IR-6","required for CAS level A, B & C.","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000393","S719-IR-61","needed for design review prior purchase order","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000394","S719-IR-63","enclosures for offshore/marine","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000395","S719-IR-64","required for CAS level A, B & C.","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000396","S719-IR-65","FFS enclosures for offshore/marine, and include in MRB (Manufacturing Record Book)","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000397","S719-IR-70","for fire scenario engineered systems only","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000398","S719-IR-72","include in MRB (Manufacturing Record Book)","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000399","S719-IR-79","fire engineered solution.","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000400","S719-IR-9","approval before purchase order issue","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000401","API 6D #01","required for QSL 4.","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000402","API 6D #02","required for QSL 3 & 4.","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000403","API 6D #03","required for QSL 2, 3 & 4.","2021-10-07T06:43:20.352Z","2021-10-15T16:02:13.162Z",,"FR14;FR74","STANDARD","source standard document and data requirement condition"
"CFIHOS-68000500","handover for detailed engineering","Project milestone of information handover for the start of detailed engineering activity","2021-10-05T05:59:46.170Z","2021-10-05T05:59:46.170Z",,"FR27","STANDARD","handover event"
"CFIHOS-68000501","handover for construction","Project milestone of information handover for the start of construction activity","2021-10-05T05:59:46.170Z","2021-10-05T05:59:46.170Z",,"FR27","STANDARD","handover event"
"CFIHOS-68000502","handover for commissioning","Project milestone of information handover for the start of commissioning activity","2021-10-05T05:59:46.170Z","2021-10-05T05:59:46.170Z",,"FR27","STANDARD","handover event"
"CFIHOS-68000503","handover for start-up","Project milestone of information handover for the safe start-up activity","2021-10-05T05:59:46.170Z","2021-10-05T05:59:46.170Z",,"FR27","STANDARD","handover event"
"CFIHOS-68000504","handover for operations","Project milestone of information handover for the start of operations activity","2021-10-05T05:59:46.170Z","2021-10-05T05:59:46.170Z",,"FR27","STANDARD","handover event"
"CFIHOS-70000001","6067","acceptance test procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000002","6801","accident report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000003","5501","accommodation philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000004","4301","action list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000005","6802","active fire protection system specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000006","5701","activity plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000007","4302","alarm, trip setting list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000008","1903","alignment data","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000009","2405","anchoring diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000010","8268","anchoring study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000011","4303","applicable standards list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000012","3304","application software","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000013","1401","approval certificate","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030;FR27","STANDARD","document type"
"CFIHOS-70000014","4305","approved vendor list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000015","1904","aspect data","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000016","6602","aspect register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000017","2305","assembly diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000018","5705","asset reference plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000019","5706","assurance plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000020","6003","assurance procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000021","8202","dispersion study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000022","5707","audit plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000023","6603","authority matrix","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000024","7704","basis of design","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000025","7179","basis of estimate","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000026","8203","feasibility study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000027","1905","benchmarking data","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000028","4306","bill of materials","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000029","3309","bill of quantities","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000030","7402","three dimensional model review report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000031","4307","bolt list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000032","2307","building diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027;FR27","TERMINATED","document type"
"CFIHOS-70000033","4308","cable schedule","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000034","2901","cable size calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000035","4005","cable tray layout diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000036","1203","capacity calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000037","8270","capital spares study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000038","7005","cathodic protection design report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000039","2309","cathodic protection diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000040","8602","cathodic protection test report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000041","4311","certified equipment list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000042","6006","change control procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000043","6605","change control register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000044","3311","change notification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000045","8502","clarification request","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000046","6820","closeout report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000047","5711","commissioning and startup plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000048","5799","commissioning and startup strategy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000049","4802","commissioning manual","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000050","5503","commissioning philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000051","6048","communication procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000052","3314","conceptual design assumptions for asset decommissioning","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000053","8211","conceptual design feasibility study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000054","8212","conceptual engineering study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000055","8804","connection diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000056","2406","constructability diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000057","2404","construction diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000058","5537","construction philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000059","6070","construction procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000060","5802","construction schedule","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000061","7756","construction specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000062","8382","constructability study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000063","0403","contract","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000064","5505","control philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000065","0901","control system block diagram","2017-02-13T21:17:17.546Z","2021-10-04T22:14:41.364Z","2021-10-04T22:14:41.364Z","CR0027","TERMINATED","document type"
"CFIHOS-70000066","2312","control system diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000067","7709","control system functional specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000068","7710","control, safeguarding specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000069","1003","corporate authority for expenditure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000070","6830","corrective action report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000071","1780","correspondence","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000072","6919","chemical selection report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000073","7769","corrosion inhibition system design","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000074","5770","chemical testing plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000075","5519","corrosion philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000076","6015","cost control procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000077","6833","cost report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000078","6834","cost time resource estimate report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000079","1453","regulatory compliance certificate","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000080","6179","country regulation procedures","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000081","7877","country regulation specific standard","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000082","7878","country regulation technical project documentation book","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000083","1979","database and data set","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000084","5801","decommissioning plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000085","3322","demonstration note on compliance","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000086","1206","design calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000087","8240","design cases study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000088","7506","design hse case","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000089","8218","design layout study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000090","8372","design parameter study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000091","5507","design philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000092","7403","design review report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000093","3331","design summary","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000094","5806","discipline delivery plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000095","4319","distribution board list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000096","6610","document distribution matrix","2017-02-13T21:17:17.546Z","2021-10-04T18:53:34.661Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000097","7712","information requirements specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR16;FR27","STANDARD","document type"
"CFIHOS-70000098","6017","document, data control procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000099","6611","master document register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030;FR27","STANDARD","document type"
"CFIHOS-70000100","7772","drafting specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000101","5720","drilling plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000102","2409","ducting and instrument diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000103","8809","earthing diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000104","6844","economics study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000105","2318","emergency exits diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000106","6019","emergency response procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000107","8223","emissions and exhaust study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000108","1909","emissions report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000109","5722","engineering schedule","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000110","8225","engineering study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000111","0702","environmental impact assessment","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000112","2701","regulatory compliance report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000113","6852","environmental management system description","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000114","1907","equipment brochure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000115","3004","equipment production criticality rating report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000116","2320","equipment cross section diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000117","2105","design datasheet","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000118","2321","general diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000119","2322","installation diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000120","4012","equipment layout diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000121","0602","equipment location diagram","2017-02-13T21:17:17.546Z","2021-10-04T23:28:47.448Z","2021-10-04T23:28:47.448Z","CR0027","TERMINATED","document type"
"CFIHOS-70000122","6612","master tag-equipment register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000123","1379","equipment sizing calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000124","5509","equipment sparing philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000125","8226","equipment study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000126","4322","equipment list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000127","5510","equipment type selection philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000128","6854","ergonomic report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000129","0703","escape, evacuation, rescue assessment","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000130","6856","expediting report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000131","6857","expenditure report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000132","5803","fabrication schedule","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000133","0902","facility block diagram","2017-02-13T21:17:17.546Z","2021-10-04T22:14:41.364Z","2021-10-04T22:14:41.364Z","CR0027","TERMINATED","document type"
"CFIHOS-70000134","0502","fatigue analysis","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000135","4013","floor plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000136","5726","field development plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000137","0503","finite element analysis report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000138","1212","fire extinguishant calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000139","2410","fire fighting flow scheme","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000140","5511","fire protection philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000141","0704","fire, explosion assessment","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000142","4016","firefighting equipment layout diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000143","5877","flawless project delivery plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000144","5876","flawless project delivery quality plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000145","0504","fluid analysis","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000146","6025","flushing procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000147","6026","heat treatment procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR16","STANDARD","document type"
"CFIHOS-70000148","2331","foundation design diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000149","8377","foundation design study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000150","4017","foundation layout diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000151","2332","foundation loading diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
